Compound ChEMBL ID,Bioactivity Type,Bioactivity Value (nM),Molecular Formula,SMILES
CHEMBL5083598,EC50,362.0,C9H7F3INO2,COC(=O)c1cc(I)c(C(F)(F)F)cc1N
CHEMBL5075769,EC50,15.0,C13H15F6N3O3,CCOc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4794876,EC50,1510.0,C12H9ClN6O,NC(=O)c1ccc(-n2cnc3c(N)nc(Cl)nc32)cc1
CHEMBL4784536,EC50,29.0,C15H11FN4O4S2,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)c1ccn[nH]1
CHEMBL4776744,EC50,352.0,C16H17FN2O4S2,CC(C)(C)C(=O)Nc1sc(S(=O)(=O)c2ccc(F)cc2)cc1C(N)=O
CHEMBL4754741,EC50,410.0,C30H24N2O6S,CCOC(=O)c1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)cc1
CHEMBL4800413,EC50,180.0,C27H19BrN2O4S,O=C(c1cccc(Br)c1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1
CHEMBL4753660,EC50,130.0,C27H19FN2O4S,O=C(c1cccc(F)c1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1
CHEMBL2010601,EC50,22.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,1300.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,126.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,11.7,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,49.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,70.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,131.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,68.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,34.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL4795705,EC50,7.8,C15H13F4N3O4S,Nc1cc(S(=O)(=O)c2ccc(F)cc2)cnc1C(=O)NC[C@@H](O)C(F)(F)F
CHEMBL3354672,EC50,2100.0,C24H20N2O2,O=C(c1c[nH]c2ccccc2c1=O)N(Cc1ccccc1)Cc1ccccc1
CHEMBL3354672,EC50,2100.0,C24H20N2O2,O=C(c1c[nH]c2ccccc2c1=O)N(Cc1ccccc1)Cc1ccccc1
CHEMBL4753762,EC50,13700.0,C28H21N3O6S,NC(=O)c1cc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)ccc1O
CHEMBL75680,EC50,150.0,C16H17N3O,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12
CHEMBL75680,EC50,140.0,C16H17N3O,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12
CHEMBL75680,EC50,111.0,C16H17N3O,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12
CHEMBL3356646,EC50,42.0,C22H21N3O2,CC(C)(C)c1c[nH]c2cc(NC(=O)c3c[nH]c4ccccc4c3=O)ccc12
CHEMBL3356646,EC50,9.0,C22H21N3O2,CC(C)(C)c1c[nH]c2cc(NC(=O)c3c[nH]c4ccccc4c3=O)ccc12
CHEMBL1403454,EC50,15000.0,C22H22N4O3,COc1ccc(C(=O)NCCNc2nc3ccc(C)cc3cc2C#N)cc1OC
CHEMBL1403454,EC50,3900.0,C22H22N4O3,COc1ccc(C(=O)NCCNc2nc3ccc(C)cc3cc2C#N)cc1OC
CHEMBL4558190,EC50,0.5,C28H21F4NO7,O=C(O)c1ccc(C2CC(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c3ccc(OC(F)F)cc3O2)cc1
CHEMBL2018574,EC50,2200.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,5900.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,1500.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,2187.76,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,14000.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,2200.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL4764198,EC50,1800.0,C16H17ClN2O3S,CCOC(=O)Cc1csc(N(CC)C(=O)c2ccc(Cl)cc2)n1
CHEMBL4166815,EC50,4000.0,C20H13ClF2N2O3S,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4166815,EC50,3981.07,C20H13ClF2N2O3S,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4167920,EC50,5400.0,C21H15ClF2N2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4167920,EC50,5370.32,C21H15ClF2N2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(Cl)c1
CHEMBL3746126,EC50,300.0,C28H34N6O2,CCN(C(C)=O)C1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(OC)cc2)CC3)C1
CHEMBL3746126,EC50,302.0,C28H34N6O2,CCN(C(C)=O)C1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(OC)cc2)CC3)C1
CHEMBL3745838,EC50,700.0,C26H29ClN6O,CC(=O)NC1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(Cl)cc2)CC3)CC1
CHEMBL3745838,EC50,1900.0,C26H29ClN6O,CC(=O)NC1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(Cl)cc2)CC3)CC1
CHEMBL3745838,EC50,707.95,C26H29ClN6O,CC(=O)NC1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(Cl)cc2)CC3)CC1
CHEMBL2018576,EC50,100000.0,C20H19N5O,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3ccccn3)nc2c1
CHEMBL2018591,EC50,100000.0,C21H21N5O,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3ccccn3)nc2c1
CHEMBL4162319,EC50,2900.0,C22H18N2O5S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(C(=O)O)cc1
CHEMBL4162319,EC50,2884.03,C22H18N2O5S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(C(=O)O)cc1
CHEMBL4757589,EC50,270.0,C17H15F3N4O,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3
CHEMBL3357129,EC50,1700.0,C18H17N3O2,CCc1ccc(NC(=O)c2c[nH]c3ccccc3c2=O)cc1N
CHEMBL4085871,EC50,230.0,C28H23F2NO7,COc1ccc2c(c1)O[C@@H](c1cccc(C(=O)O)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4085871,EC50,240.0,C28H23F2NO7,COc1ccc2c(c1)O[C@@H](c1cccc(C(=O)O)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4093612,EC50,130.0,C29H27F2NO7,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4093612,EC50,28.0,C29H27F2NO7,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4093612,EC50,28.0,C29H27F2NO7,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4093612,EC50,130.0,C29H27F2NO7,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4093612,EC50,35.0,C29H27F2NO7,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4093612,EC50,3900.0,C29H27F2NO7,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4093612,EC50,3000.0,C29H27F2NO7,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4159515,EC50,550.0,C23H19ClN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4159515,EC50,549.54,C23H19ClN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1
CHEMBL3746133,EC50,200.0,C25H33N7S,CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccsc2)CC3)CC1
CHEMBL3746133,EC50,199.53,C25H33N7S,CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccsc2)CC3)CC1
CHEMBL3897147,EC50,38.1,C28H33F3N3O3+,CC(C)(C)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1CC[N+](C)(C)C
CHEMBL3356628,EC50,8500.0,C18H13N3O2,N#CCc1ccccc1NC(=O)c1c[nH]c2ccccc2c1=O
CHEMBL2010601,EC50,22.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,1300.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,126.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,11.7,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,49.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,70.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,131.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,68.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,34.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL4586969,EC50,2720.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2110.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2720.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2110.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4551092,EC50,820.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL4551092,EC50,580.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL4551092,EC50,173.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL3298813,EC50,2100.0,C14H17N5O4,C=CCn1cnc2c1N=CN1C2=N[C@](C)(C(=O)O)[C@H](O)[C@]1(C)O
CHEMBL2018574,EC50,2200.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,5900.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,1500.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,2187.76,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,14000.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,2200.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018584,EC50,3700.0,C23H24N4O3,COc1cccc(OC)c1C(=O)NCCNc1nc2cc(C)cc(C)c2cc1C#N
CHEMBL2018584,EC50,3715.35,C23H24N4O3,COc1cccc(OC)c1C(=O)NCCNc1nc2cc(C)cc(C)c2cc1C#N
CHEMBL1098166,EC50,3400.0,C26H26BrN5O3S,COc1ccc(NC(=O)c2cc(-c3sc(NC(=O)C(C)(C)C)nc3C)n(-c3ccc(Br)cc3)n2)cc1
CHEMBL1098166,EC50,3388.44,C26H26BrN5O3S,COc1ccc(NC(=O)c2cc(-c3sc(NC(=O)C(C)(C)C)nc3C)n(-c3ccc(Br)cc3)n2)cc1
CHEMBL4762219,EC50,1140.0,C17H15F3N4O,Cc1cccc2c3c([nH]c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2570.4,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL4066461,EC50,147.0,C20H25N3O5S2,CC1(C)Cc2c(sc(NC(=O)c3ccccc3NS(C)(=O)=O)c2C(N)=O)C(C)(C)O1
CHEMBL4066196,EC50,9.0,C28H23F2NO7,COc1ccc2c(c1)O[C@@H](c1ccc(C(=O)O)cc1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL2010601,EC50,22.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,1300.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,126.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,11.7,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,49.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,70.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,131.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,68.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,34.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL4103906,EC50,130.0,C17H19F3N4O3S,CC1(C)Cc2c(sc(NC(=O)c3cc(C(F)(F)F)n[nH]3)c2C(N)=O)C(C)(C)O1
CHEMBL4103906,EC50,3.0,C17H19F3N4O3S,CC1(C)Cc2c(sc(NC(=O)c3cc(C(F)(F)F)n[nH]3)c2C(N)=O)C(C)(C)O1
CHEMBL4103906,EC50,130.0,C17H19F3N4O3S,CC1(C)Cc2c(sc(NC(=O)c3cc(C(F)(F)F)n[nH]3)c2C(N)=O)C(C)(C)O1
CHEMBL4103906,EC50,3.0,C17H19F3N4O3S,CC1(C)Cc2c(sc(NC(=O)c3cc(C(F)(F)F)n[nH]3)c2C(N)=O)C(C)(C)O1
CHEMBL4077574,EC50,7777.0,C18H28N2O4S,CC1(C)Cc2c(sc(NC(=O)[C@H](O)C(C)(C)C)c2C(N)=O)C(C)(C)O1
CHEMBL4077574,EC50,127.0,C18H28N2O4S,CC1(C)Cc2c(sc(NC(=O)[C@H](O)C(C)(C)C)c2C(N)=O)C(C)(C)O1
CHEMBL210832,EC50,10000.0,C16H15ClN2O2S,NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2
CHEMBL210832,EC50,326.0,C16H15ClN2O2S,NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2
CHEMBL210832,EC50,326.0,C16H15ClN2O2S,NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2
CHEMBL4101361,EC50,16.0,C16H24N2O4S,CC1(C)Cc2c(sc(NC(=O)C(C)(C)O)c2C(N)=O)C(C)(C)O1
CHEMBL2018592,EC50,3000.0,C21H21N5O,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3cccnc3)nc2c1
CHEMBL2018592,EC50,3019.95,C21H21N5O,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3cccnc3)nc2c1
CHEMBL4798183,EC50,3.4,C16H13F6N3O5S,Nc1cc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cnc1C(=O)NC[C@@H](O)C(F)(F)F
CHEMBL4453805,EC50,2860.0,C23H21F2NO6,O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)CCO2)cc1
CHEMBL4453805,EC50,1340.0,C23H21F2NO6,O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)CCO2)cc1
CHEMBL4097026,EC50,18.0,C21H14N4O2,O=c1c(-c2ccc3nonc3c2)nc2ccccc2n1Cc1ccccc1
CHEMBL4071923,EC50,10.0,C19H13N3O3S,O=c1c(-c2cccc([N+](=O)[O-])c2)nc2ccccc2n1Cc1cccs1
CHEMBL4071923,EC50,70.0,C19H13N3O3S,O=c1c(-c2cccc([N+](=O)[O-])c2)nc2ccccc2n1Cc1cccs1
CHEMBL4784101,EC50,22.0,C18H16F4N4O,Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)C(C)C3
CHEMBL4098817,EC50,55.0,C17H13N3O3,C=CCn1c(=O)c(-c2cccc([N+](=O)[O-])c2)nc2ccccc21
CHEMBL2069648,EC50,1600.0,C22H24ClN7O3S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)c(-n2cc(CO)nn2)s1
CHEMBL2069648,EC50,1600.0,C22H24ClN7O3S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)c(-n2cc(CO)nn2)s1
CHEMBL3745927,EC50,200.0,C23H25FN6O,CC(=O)NCCNc1nc(-c2ccccn2)nc2c1CN(Cc1ccc(F)cc1)CC2
CHEMBL3745927,EC50,400.0,C23H25FN6O,CC(=O)NCCNc1nc(-c2ccccn2)nc2c1CN(Cc1ccc(F)cc1)CC2
CHEMBL4438246,EC50,2520.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2010.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2520.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2010.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4586969,EC50,2720.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2110.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2720.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2110.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4553881,EC50,132.0,C33H46N2O5,COc1ncc(C(C)(C)C)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL4461428,EC50,48.0,C31H39F3N2O6,CCc1ccccc1[C@H]1[C@@H](OCc2cc(C(F)(F)F)cnc2OC)[C@H](C(C)(C)C)[C@@H](C(=O)O)N1C(=O)[C@@H]1CCCCO1
CHEMBL5181801,EC50,188.0,C33H46N2O4,COc1ccc(C(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173841,EC50,113.0,C34H48N2O4,COc1ccc(C(C)(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL4071817,EC50,177.0,C17H15N3O3,CCCn1c(=O)c(-c2cccc([N+](=O)[O-])c2)nc2ccccc21
CHEMBL4091072,EC50,4300.0,C25H17N3O3,O=c1c(-c2cccc([N+](=O)[O-])c2)nc2ccccc2n1Cc1ccc2ccccc2c1
CHEMBL4171047,EC50,1200.0,C21H18N2O4S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(O)c1
CHEMBL4171047,EC50,1202.26,C21H18N2O4S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(O)c1
CHEMBL4163823,EC50,2100.0,C20H15FN2O3S,O=C(Nc1nc(-c2cccc(F)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4163823,EC50,2089.3,C20H15FN2O3S,O=C(Nc1nc(-c2cccc(F)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1
